"464","【世嘉科技：公司产品还广泛应用于半导体设备等领域】世嘉科技在互动平台表示，多元化经营是公司既定的发展战略，除电梯制造领域外，公司产品还广泛应用于新能源及节能设备、半导体设备、通信设备等专用设备制造领域。目前，公司在半导体领域的主要客户包括CELESTICA、中微半导体等。","['002796']"
"470","【东京发布“恐袭警报” 后发现是新人误触】<br>据新华网，21日上午9:45分左右，日本东京市中心千代田区85个扩音器和设在酒店等地的200多个接收器发出警告：“这里可能发生大规模恐袭，请寻找紧急避难地，打开电视或收音机”。日本政府随后解释道，一名新入职的非正式工作人员学习如何操作相关设备时误发警报；按日媒的说法，这一警报并未引发民众恐慌。","['603888']"
"475","【东方资产获180亿元战略投资 社保基金、中国电信等参与】4月19日，在银保监会举行的银行业第161场例行新闻发布会上，东方资产执行董事、副总裁、董事会秘书陈建雄表示，东方资产已经完成了“改制-引战-上市”三步走中的第二步“引战”。经股东大会审议及今年2月份监管部门批复同意，引入全国社会保障基金理事会、中国电信、国新资本、上海电气等四家战略投资者，四家战投合计入股总金额180.37亿元。（界面新闻）","['601727']"
"477","【两大新型潜水器齐聚南海 我国海洋科技发展提速】我国无人无缆潜水器“潜龙三号”、载人潜水器“深海勇士”号18日齐聚南海海域进行深海科考。20日我国最先进的自主潜水器“潜龙三号”进行首次下潜，同日“深海勇士”也完成了下潜工作。“深海勇士”号由中船重工旗下702研究所研制。上市公司中，久之洋大股东是中船重工701所；海兰信与702所在智能船、援潜救生等方面有技术交流合作。三力士定增5亿布局无人潜器，是首个将无人潜器产业化的民营企业。(中证资讯)","['300516', '002224', '300065']"
"480","【两机构买入云铝股份1.01亿元 卖出风华高科2.06亿元】交易所盘后数据显示，两机构席位卖出风华高科2.06亿元，东方财富证券浙江分公司卖出1.76亿元；两机构席位买入云铝股份1.01亿元。四机构席位买入神火股份8304万元，三机构席位卖出8323万元。三机构席位卖出金圆股份2385万元；两机构席位买入上海钢联3479万元，四机构席位卖出7177万元。","['000807', '000933', '300059', '000546', '000636', '300226']"
"486","【中兴回应创始人出山为制裁奔波 称不能根据图片确认】18日下午，一张照片在中兴通讯员工圈内传播，照片内容是三个中年男子的背影，他们拉着旅行箱在机场候机大厅行走。有网友称，照片上从左到右依次为中兴通讯董事长殷一民、创始人侯为贵、总裁赵先明。微博账号“蜗牛说科技”发帖称，“已逾古稀的侯老依然在为中兴奔波”。　　不过，中兴通讯官方向记者表示，不能根据图片确认上述三位的身份。（新京报）","['000063']"
"488","【中兴董事长：产业链中断不意味着我们没有能力】中兴通讯董事长殷一民在发布会上表示：信息产业技术是全球开放程度最高的行业。全世界各国都在发展自己的技术，导致产业链全球化非常复杂。没有任何一个国家能够独立地完成所有的产业链。所以，因为制裁导致我们的产业链中断，不意味着我们没有能力，而是整个产业全球化的结果。（中新网）","['000063']"
"489","【中兴被制裁最新进展：已停止相关业务 向美申请解释】中兴通讯在内部正式通告所有员工，必须立即停止所有与美国出口禁令相关的业务。据悉，中兴通讯已开始逐个确认目前正在进行的每一生产流程、供应链部门或其他活动均不涉及原产美国产品。来自内部的消息人士透露，中兴通讯正在向美国商务部申请就禁止出口令的部分内容提供解释性指导。“上一次的制裁是被列入违反美国出口禁令的实体清单，后来经过商谈，许可的有效期做了延长，暂缓执行了出口禁令，影响有限。这一次性质不同，是即时生效，所以影响很大。”一知情人士强调。（一线）","['000063']"
"490","【中兴要求全体员工重学欧美法律，合规考试要考满分才算过关】从消息人士处获悉，美国激活拒绝令后，中兴通讯高层外出斡旋，其余员工的工作依然正常进行。不过，公司已经在强化合规管理，要求每个员工重新学习欧美法律、法规、反贿赂等知识，参加合规考试要做到100分（满分）才算通过。（澎湃）","['000063']"
"491","【中兴通讯14:30将举行新闻发布会】日前，美国商务部宣布，对中兴通讯公司执行为期七年的出口禁令。中兴通讯将暂定14:30就此事在其深圳总部举行新闻发布会。","['000063']"
"492","【中兴通讯A公告称继续停牌】东方财富网20日讯，中兴通讯A公告称继续停牌，公司将积极沟通以及通过合法途径寻求解决方案。","['300059', '000063']"
"493","【中兴通讯业务瞬间熄火，命运系于中美斡旋结果】4月15日，拒绝令生效当天，中兴绝大部分产线即进入停产状态。一位中兴通讯人士表示，中兴马上停产，还是希望能够合规生产，这在一定程度上，也是在向美国政府表达诚意。","['000063']"
"494","【中兴通讯出口禁令冲击波：股票估值大幅下调 上游企业放假】","['000063']"
"495","【中兴通讯发布会仅持续10分钟即结束】中兴通讯今天（20日）下午3点钟在深圳总部举行新闻发布会，但发布会仅持续10分钟即结束。在发布会上，中兴通讯董事长殷一民进行了讲话。","['000063']"
"496","【中兴通讯晚间公告】吸取过去教训，将合规视为战略基石和经营前提。","['000063']"
"497","【中兴通讯晚间公告】据深圳证券交易所网站消息，中兴通讯股份有限公司今日发布公告称，美国商务部工业与安全局激活拒绝令，公司已经且正在采取措施以遵守该拒绝令。公司积极与相关方沟通以及寻求解决方案。","['000063']"
"499","【中兴通讯董事长:尽最大努力保护全球30多万股东利益】中兴通讯董事长殷一民在一封内部邮件中表示，公司董事会和管理层将尽最大的努力保护八万员工合法工作的权利，以及八万员工家庭的合法利益，也将付出最大的努力履行我们对全球数百个运营商客户、数以千计的合作伙伴和供应商、数以亿计的公司终端消费者用户的责任，也将尽最大的努力保护全球三十多万股东的利益。","['000063']"
"500","【中兴通讯董事长与总裁出席新闻发布会】4月20日下午3点，中兴通讯针对美国商务部激活拒绝令举行新闻发布会，公司董事长殷一民和总裁赵先明等出席新闻发布会，会议现场戒备森严。","['000063']"
"501","【中兴通讯董事长殷一民：公司上下在认真反思 有信心应对挑战】中兴通讯董事长殷一民20日在新闻发布会上表示，公司上下也在认真反思，接下来将加大研发投入，求人不如求己。有信心应对挑战。中兴反对有关国家用单边主义破坏全球产业链。（新华社）","['000063']"
"502","【中兴通讯董事长问答实录：有能力、有决心度过难关 绝不放弃】4月20日下午，中兴通讯(000063.SZ，00763.HK)在深圳总部举行新闻发布会。中兴通讯董事长殷一民发表讲话。（澎湃新闻）","['000063']"
"503","【中兴通讯董事长霸气表态：我们决不放弃，中兴通讯旗帜永远飘扬】针对美国禁运事件，中兴通讯4月20日下午召开新闻发布会，董事长殷一民现场霸气表示，所有中兴通讯的产品在国内和全球市场有13亿人口的支持，所以我们有能力、有信心渡过难关。","['000063']"
"504","【中兴通讯遭估值调整 多基金踩雷】由于中兴通讯遭到美国封杀，本周二A股科技股大跌。周五中兴通讯再发停牌公告，不少基金已经主动调低其估值。（大众证券报）","['000063']"
"505","【中兴通讯针对美禁令举行发布会 称可能导致中兴进入休克状态】针对美国商务部向中兴通讯发出出口权限禁止令，中兴通讯20日在深圳总部举行新闻发布会。中兴通讯董事长殷一民说，美国的禁令可能导致中兴通讯进入休克状态，对公司全体员工、遍布全球的运营商客户、终端消费者和股东的利益造成直接损害，我们坚决反对。此前中兴通讯在其网站和官方微信发布声明，称美国商务部工业与安全局在相关调查尚未结束之前，执意对公司施以最严厉的制裁，对中兴通讯极不公平，中兴不能接受。（新华视点）","['000063']"
"506","【中兴通讯：不能接受美国商务部制裁】<br>中兴通讯声明称，拒绝令不仅会严重危及中兴通讯的生存，也会伤害包括大量美国企业在内的中兴通讯所有合作伙伴的利益。在相关调查尚未结束前，BIS执意对公司施以最严厉的制裁，对中兴通讯极不公平。中兴通讯有决心通过一切法律允许的手段维护自身的合法权益，不会放弃沟通对话解决问题的努力。","['000063']"
"507","【中兴通讯：不能接受美国商务部制裁】中兴通讯4月20日声明指出，美国商务部工业与安全局无视中兴通讯过去两年在遵循出口管制合规方面的艰苦努力、巨大投入和长足进步；无视上述两份函件中的问题是公司自查发现，及时主动通报；无视公司第一时间处理了对此可能有疏忽的责任人，并快速纠正问题，并聘请权威美国律所独立调查。在相关调查尚未结束之前，BIS执意对公司施以最严厉的制裁，对中兴通讯极不公平，中兴通讯不能接受。","['000063']"
